"ensembl_gene_id","Protein_Tumor_C3L.00011_CPT0001340003","Protein_Normal_C3L.00011_CPT0001350001","Protein_Tumor_C3L.00096_CPT0001180009","Protein_Normal_C3L.00096_CPT0001190001","Protein_Normal_C3L.01281_CPT0079510001","Protein_Tumor_C3L.01281_CPT0079480003","Protein_Normal_C3L.01287_CPT0079430001","Protein_Tumor_C3L.01287_CPT0079410003","Protein_Tumor_C3N.00149_CPT0084560003","Protein_Normal_C3N.00149_CPT0084590001","Protein_Tumor_C3N.00150_CPT0066480003","Protein_Normal_C3N.00150_CPT0066520001","Protein_Normal_C3N.00194_CPT0014130001","Protein_Tumor_C3N.00194_CPT0014160003","Protein_Normal_C3N.00390_CPT0017450001","Protein_Tumor_C3N.00390_CPT0017410003","Protein_Normal_C3N.00491_CPT0012640003","Protein_Tumor_C3N.00491_CPT0012670003","Protein_Normal_C3N.00577_CPT0069190001","Protein_Tumor_C3N.00577_CPT0069160003","Protein_Normal_C3N.01200_CPT0075170001","Protein_Tumor_C3N.01200_CPT0075130003","Protein_Normal_C3N.01220_CPT0076350001","Protein_Tumor_C3N.01220_CPT0076330003"
"ENSG00000116128",19.9078417655456,20.549874471199,19.8948143929485,20.2931445026553,20.2200083403902,19.8175363209796,20.2981576583764,19.7425793853352,19.9664115975896,20.0105551516358,20.9348153323853,21.2984550688754,20.5605148199115,19.9010519847917,20.3410337695028,20.0137756884454,19.9690399577356,19.7409143697187,20.0803030603166,19.9223705802835,20.1615723038644,19.7708030402594,20.5650267033117,19.9399429414174
"ENSG00000116133",20.3575140113136,19.1069517654401,21.2335602011342,19.4224206173042,19.1734425306772,20.1351137694926,19.0373554216866,20.6552137048656,20.4885928608351,19.2697878653605,19.9285054992064,18.8390725502062,18.7681083930492,20.6508911435691,19.121907960387,19.7347073026105,19.3625949135434,19.6588430791722,19.0816153158054,20.3142705971906,19.5741283624126,20.31500363826,19.1270629127838,20.5855052250722
"ENSG00000116138",21.8202681790843,21.6918593341233,21.7041664668618,21.7421946336653,21.4442298837508,21.7149981189755,20.9618658372591,21.4270485778684,21.3290363116257,21.8080132265486,21.032534498938,21.5981829369053,20.9960145920094,22.0004899848053,20.9807845982678,21.6447687135661,21.2969125738927,21.6919727077265,21.616837514096,21.7593295841363,21.3758323226492,21.6915673834333,21.4065765433227,21.4236125015482
"ENSG00000116141",18.2510530432521,18.2467744193198,17.8981075777043,18.4325343190254,18.4345077551267,18.176241915435,18.3182027762352,17.993759650245,18.1022551906057,18.0382781407705,18.2878282675468,18.3431877557605,17.9778302582773,17.9684403420368,18.2157307496653,18.1578334827265,18.4388863103182,17.7072491187655,18.3804761353688,18.1424610429781,18.4850188327092,18.1614241269597,18.2473881052359,17.7614888682987
"ENSG00000116157",21.3068684382904,20.3639267010921,20.8301997375236,20.4671447566727,20.5068894335243,21.0567419061344,20.5400593746117,21.292520551652,21.4332481886318,21.1913775666467,21.4487676354918,20.4178465203613,20.2935456244124,21.1004388202812,20.6496102609745,21.1066594627462,20.9560161199243,21.2713338607262,20.2912673947034,21.1033932536668,21.0572613514842,21.5235155602667,20.5429925930927,20.9947226003548
"ENSG00000116171",25.00919,25.49775,25.14084,25.47015,25.03065,24.92714,25.61498,24.80493,25.13899,25.03903,25.07894,25.51657,25.57372,24.79379,25.58866,24.98897,25.261,24.74435,25.03173,25.36864,25.06139,24.77879,25.72272,25.11622
"ENSG00000116176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116183",17.91179,18.39489,17.78243,18.69133,18.6957,17.73743,18.42306,17.73422,18.28348,19.11679,18.33962,20.79699,18.72442,16.98326,17.83268,17.98057,18.60131,17.55279,19.41865,17.95081,20.11619,17.63799,18.41492,18.25549
"ENSG00000116194",15.9004947420814,15.9634703022028,15.9896500160333,16.0117235435059,16.1607086903773,16.0267381755114,15.9303307639867,15.9283998827549,15.764174363351,15.8164452664236,16.070936935943,16.0789531256097,16.0182663432987,16.049040691659,16.1808616353763,16.1768272186791,15.7442510864797,15.3665584148152,15.7467288144713,15.6403389260514,15.929243391638,15.8917711429388,15.9914840710332,16.0354719548793
"ENSG00000116198",18.0058815413235,18.189979765168,18.1659273513012,18.1091581225974,17.9014721249215,18.0779742885662,17.9373806761788,17.9838940160669,17.7762180601975,17.9048505404034,17.9558082962057,17.864275243914,17.8912394912067,18.0239413193727,17.8939880847189,18.0358214610139,17.9175591944471,17.7858725912574,17.3749436147595,17.6696128616112,17.8367841118651,17.9569821551848,18.0718870008588,17.6882079590457
"ENSG00000116209",19.21705,19.09875,19.28285,19.15778,19.06248,19.05192,19.03027,19.49615,19.29879,18.74658,18.9402,19.10224,19.00165,19.31341,19.07843,18.94828,18.80775,18.8377,18.92319,19.22966,18.68522,18.96502,18.97474,19.53444
"ENSG00000116212",16.1414575125919,15.6622073779236,16.0739181487111,15.8260513427725,15.7919134918365,16.178120164317,15.7564936432617,15.9755134273273,15.869953410382,16.0106813939027,15.9822513480049,16.1163602602991,16.479340707631,16.8739139252513,16.1302733886348,16.5017385071092,16.1478848849311,16.2871857683005,15.2447815800395,16.1629720287203,16.0697103401176,16.2744197198519,15.8571170109685,15.8016750963945
"ENSG00000116218",20.64958,22.06477,19.8997,22.28098,20.3858,19.59505,21.49582,19.64441,20.04048,21.54264,20.31962,21.91992,22.01486,20.31362,22.21848,20.59171,20.24052,19.1861,20.33273,19.76874,20.76169,19.71041,21.76516,20.391
"ENSG00000116221",21.5980288803522,22.0887956057042,21.2632186785003,22.0268654794081,21.6842637894549,21.208803214754,22.2105515599575,21.4550743751608,21.314583376742,21.7273169597778,21.3999348866479,21.9874578182603,22.2212832965486,21.4841299124508,22.085987522623,21.4145477842623,21.9686398984298,21.46397644211,21.9592969719323,21.3836885867782,21.7537730343967,21.4060322636027,21.9877943305251,21.5617426699672
"ENSG00000116237",19.8257067839268,19.529894983515,19.6024850314292,19.8575491557778,19.828320289702,19.2930917702447,19.7670073324859,19.5248619982721,19.2223825710081,19.7536314714611,19.3376372666088,19.8196791631602,19.751922414907,19.3956610055706,19.7390207135334,19.3346191030688,19.5366437106413,19.6901469648753,19.8070591197577,19.7981917987396,19.436706736311,19.8653404947546,19.614039162649,19.6762922596634
"ENSG00000116266",22.71548,23.01761,23.00153,22.73107,23.05161,22.99183,22.98795,22.70773,22.77312,22.70513,22.63898,22.90769,23.0409,22.63306,22.8333,22.83964,23.05129,22.48238,22.89074,22.72796,22.79025,22.76044,22.91328,22.71332
"ENSG00000116285",18.6329888920526,18.1003807033951,18.3632387459212,18.0659742169766,17.6279333522378,17.9468463299256,17.8176715471559,18.021581275806,17.9624949815018,17.1848808495808,17.8849375744016,17.7332042801683,18.2335081865165,18.0966691573606,17.8257674445041,17.8106343214551,17.0297318364148,18.6616597097145,17.5734826374444,17.9854781867063,17.8651061738368,17.6085516110006,17.5403018108487,18.2160735852911
"ENSG00000116288",26.18001,26.28224,26.32063,26.2043,26.39596,26.23413,26.3797,26.09905,26.08837,26.20688,26.23465,26.16331,26.25822,25.99912,26.2983,26.17665,26.38795,26.04291,26.17814,26.30837,26.11812,26.11915,26.27894,26.05685
"ENSG00000116299",18.626777581853,18.3144738331288,18.7458719220103,18.5034486478532,18.485804002325,18.4509914815568,18.4032859103176,18.8763815079093,18.5784653807244,18.4807882981042,18.8999269552999,18.6680840071557,18.5976727739187,19.0274443990573,18.7606041518511,19.1232070041581,18.1895304094281,18.4602606831817,18.6912919030796,18.9198240910258,18.4544914362712,18.503155057435,18.3457239141142,18.7692297527667
"ENSG00000116337",23.1420136086641,22.4743682694753,23.2834335502574,22.1716695099069,22.8757614075228,23.3847131559298,22.5519784208563,23.3328044776298,23.0999511054003,22.5115927659199,22.8232313910993,22.2939081194078,22.2927928959626,22.9746513480916,22.4186818431237,22.9002962461086,22.8871230617444,22.744626907381,22.4936445996154,22.7988555649652,22.5679024728778,23.2238476865981,22.2618425990456,23.2029157447424
"ENSG00000116353",23.001294307405,23.6707751580892,22.9970132537816,23.5620247591903,22.9431147868719,22.9742835130444,23.7704050584683,23.1162156216859,23.0277461257702,23.0509411559597,22.5943570396167,23.3701420476482,23.5613585526259,23.171336398275,23.4066732875124,22.8954804805567,23.0758099776735,23.2321441507103,23.4873861370548,23.2083150372586,23.0733740298222,22.762134531816,23.7318267853572,22.9369965044698
"ENSG00000116396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116406",19.8082756111511,19.7155148295907,20.0751921422784,19.7922251178225,19.4329027483783,19.6242696837702,19.5174322828048,19.8090457940699,19.5289136174307,19.6126563636088,19.8613829276782,19.2963563430773,19.6852925859422,19.8430203671712,19.681170699661,19.6794992135192,19.4135017565173,19.8388854511893,19.7242577690482,20.0810767425673,19.5261699086207,19.893901041329,19.5703618643565,19.963133410874
"ENSG00000116459",24.1431207854184,24.935639204239,24.2116239917249,24.724785648698,24.3980910290475,24.1725812213585,24.8391821332268,24.2751143534917,24.1113736474862,24.1440289550518,23.7639561675687,24.8247511360893,24.5992948045764,24.1684985732152,24.6398107236412,23.9796652354923,24.5659840572697,24.3756412974057,24.6737213562877,23.9732679249447,24.1544664225909,24.1605682958172,24.8030159743179,24.1509317741536
"ENSG00000116473",21.66143,22.28739,21.91463,22.2219,22.09131,21.6947,22.02788,21.75168,21.89688,21.99647,22.14829,22.21245,22.04096,22.00338,22.16677,22.04271,22.08121,21.79892,22.23388,21.8254,22.11618,21.87768,22.10938,21.85114
"ENSG00000116489",25.2077289766043,24.706109456005,25.3031109696682,24.7550897805525,24.8138252413753,24.9544300140161,24.7541809103751,25.0144858333218,25.1911280040154,24.9948390426875,25.2916406907006,24.798296389295,24.8507465289228,25.0425171286203,24.8301912591087,25.2415536261628,24.6779579404694,24.9881288524955,24.9066355053598,25.2143919835362,24.975202627066,25.1587433754921,24.8684198797214,25.2925478836378
"ENSG00000116497",15.05935,15.05875,15.09502,15.08458,15.07652,15.07692,15.0112,15.03566,15.08043,15.06596,15.14498,15.09608,15.05233,15.15387,15.06534,15.13496,15.02544,15.01692,15.00371,15.04235,15.04426,15.04944,15.03802,15.10616
"ENSG00000116521",22.7584,22.48538,23.03835,22.47202,22.41367,22.75449,22.41117,22.85926,22.57032,22.41277,22.46096,22.26045,22.3223,22.80517,22.58746,22.54604,22.48479,22.61393,22.45087,22.66028,22.5082,22.61487,22.62029,22.62745
"ENSG00000116525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116584",22.2086023720356,21.3143967068186,21.9834975876102,21.4723746477154,21.7292574677302,21.9169986835416,21.3552480482517,22.0809563500235,22.0638044220462,21.7674660275402,22.1238639368923,21.4068305310575,21.1889800514025,21.9497873394192,21.4730601808443,22.0130308514298,21.6478759102237,21.9432949398344,21.6583215664958,21.9573787401609,21.7826500544795,21.986861483759,21.3292541311262,21.9161313774794
"ENSG00000116604",20.7801762786085,20.6109972572785,20.8064879948847,20.4055260242712,20.922631928768,20.9730080350675,20.5899739557761,20.8738151038471,20.7196312326025,20.8270071140316,21.0585136653669,20.6181506530023,20.5783036242223,20.6499447070229,20.315260056555,21.1676797935957,20.5684312501083,20.8253652403563,20.6629438862722,20.7381538540567,20.7397031309412,20.8073500712074,20.4410293456857,20.6377742201586
"ENSG00000116641",21.8889667442958,22.0013006514572,21.8493187104905,22.0609245510794,22.0923881794272,21.6930541198014,21.9591959562388,21.7816312220831,21.9225924677325,22.0713627861443,21.9614308002813,21.9696341035315,22.1346769900961,21.9180381819327,22.2780281227744,21.8264430217712,22.0680455483778,21.7469326998366,22.0770349243142,22.1081911582302,22.0719763307272,21.92432549145,21.9701249426634,21.9123567598018
"ENSG00000116649",22.88089,21.98071,22.97171,22.15206,22.34406,22.51141,22.05913,22.45742,22.64885,22.64885,22.93847,22.25761,22.28504,22.4824,22.35869,22.53727,22.08833,22.74023,22.25487,23.07578,22.53111,22.88869,21.99019,22.65852
"ENSG00000116661",20.823647418394,21.3569672562802,20.7689494307724,22.0054399659119,22.5180268109256,20.7249024550112,21.8739142882878,20.5756140644385,21.0740666570416,21.707074135286,20.9430669903669,21.6975865285473,21.2386525192149,21.372221010192,21.3674805638914,21.1153130913305,22.4809477064673,20.6016140491311,22.0231653969221,21.1776927830937,21.5614447004834,20.9200989829083,21.529957034318,20.9581660272727
"ENSG00000116663",20.9025920356235,20.0997801940302,21.1136726537148,20.3139775398147,20.092616569498,20.612763106441,20.3012754687802,20.4852138860228,20.6780146492139,20.6061855944218,20.9428183982729,20.3979939585192,20.0825144799258,20.541389966033,20.3481466050824,20.7614206851555,20.0500343120161,20.6081852869543,19.7757626950437,20.7804759267968,20.5289554073101,21.1100962334956,20.5361483141172,20.552116992827
"ENSG00000116667",17.0066622833328,16.8394420477093,17.087653672071,16.1127770417201,16.9121550164338,16.6881717521328,16.5369335793529,16.6669854657589,17.1455770028746,16.8961346370326,17.3674497638342,16.8745582654084,17.0270867503399,17.9768682795093,17.5866500834874,18.015060432992,16.9745054376486,17.2436854493807,16.9936155551963,17.3366937513807,16.9245398522563,16.9917459452646,16.660356411798,17.4524368275999
"ENSG00000116670",15.6943017853699,15.4483567937227,15.1206592344,14.9617355849285,16.5616122331121,16.5671775020545,15.7443384707958,16.0786983365269,14.9428230737914,14.8527883485443,16.4038400696936,16.1702320070259,15.1433226820048,15.7885904230762,15.9514122506265,16.3152752846649,14.6971794824324,15.0494823655376,15.4411795484303,15.3257186111918,15.5919034939758,15.698060365693,15.8468050322203,16.1901654138578
"ENSG00000116675",20.0169516593999,20.5943871496322,20.5779480322396,20.2667498290653,20.5209443083313,19.5540723832008,20.7115806074614,19.8238634372243,19.9650059198938,19.9825497457339,20.0180581999723,20.5513904788173,20.3270371591812,20.5371894856443,20.5682003097732,19.766923401878,20.380716530624,19.7101599667107,20.1434567639368,20.1457335172671,20.0132332226878,19.5970711045907,20.6397352744152,20.1188228001911
"ENSG00000116688",22.3844047528465,22.9866369389776,22.6198596084522,22.9726445770216,22.6700300352093,22.1312453671866,23.0037299063556,22.3597483988515,22.1723858752835,22.5267175912223,22.2105830402339,22.6098526289593,22.8840602886561,22.4457152107586,22.9561274162238,22.3374705849572,22.6597101307749,22.592401626297,22.8684970903381,22.6175945080669,22.5129962260912,22.362174900796,23.002940332681,22.3668884367619
"ENSG00000116690",21.08609,21.3967,20.5384,20.95609,22.11308,20.84402,21.10449,20.84526,21.26522,21.48238,21.46842,22.16488,21.23317,20.9414,20.59871,20.84605,21.19339,20.63994,21.74175,20.80522,21.81365,21.20278,21.9959,21.69265
"ENSG00000116691",16.3552808025919,16.5162186223045,16.3862827245771,16.5369914229306,16.5232900101882,16.291829035626,16.4982798933571,16.3099870952863,16.4274054851328,16.4830812955449,16.5230035453088,16.5462682614641,16.5301911428083,16.5096400797263,16.5220281997198,16.414138821536,16.4913729674809,16.3274189771105,16.4874141652873,16.4123665744364,16.4574516850377,16.2981797795339,16.5081230200107,16.4229537995284
"ENSG00000116701",22.37591,21.65663,22.61515,22.21941,21.7208,22.51929,21.58825,23.02841,23.02812,22.43665,22.87226,22.21969,21.78646,23.02727,22.37681,22.85173,21.70181,22.62951,21.71281,22.51241,22.68026,22.58624,21.79018,23.44776
"ENSG00000116703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116704",16.75684,16.9041,17.14362,16.36947,16.85307,17.14071,16.52698,16.70194,16.78181,16.46957,16.3605,16.24342,16.79888,17.1874,16.47962,16.63841,16.35968,16.6785,16.40282,17.11714,15.93989,16.71159,17.38782,17.60127
"ENSG00000116711",20.5267,20.58278,20.43931,20.99839,21.76645,20.1428,20.95376,21.00876,20.77005,21.43542,20.93811,21.23417,21.25538,20.70794,21.165,20.57354,21.48115,20.58534,21.75869,20.57808,21.64289,20.78361,20.63191,20.76751
"ENSG00000116717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116729",20.25163,20.75761,19.79139,20.91201,20.29769,20.53026,20.52127,20.58172,20.04733,20.66254,20.04585,20.67779,20.97081,20.32666,20.69157,20.5545,20.49825,20.00915,20.45118,20.09442,20.78809,20.25021,20.28154,20.13088
"ENSG00000116747",23.81375,23.71368,23.68688,23.72478,23.81655,23.83868,23.77113,23.77127,23.89504,23.8969,23.68758,23.84612,23.87184,23.56026,23.71489,23.90435,23.86854,23.71487,23.89457,23.67447,23.91617,23.79259,23.68661,23.62283
"ENSG00000116761",22.0814795710299,23.3312679566233,22.1603462508692,22.6900800222972,22.250520596075,21.4911420015823,23.3851441367167,21.6025259400029,21.8587273827413,21.9858514446384,22.0598919242332,23.0042710213754,22.819636076694,22.2616408673076,22.5281280015949,21.7093902936256,22.6206824970818,21.3746935797009,22.4595071575335,22.0493256541968,22.1639728654779,21.369877155244,23.3844107416692,21.97592340391
"ENSG00000116771",24.5943434535754,26.0073583919289,24.4089851091241,25.2740281878538,25.057442344329,24.4134949855621,25.8762344764381,24.2847823926649,24.4633715184479,24.6600120120644,24.5425564607503,25.6910952583603,25.951481024657,24.4558481422962,25.427446688319,24.3527546341202,25.6372214359628,23.9444570231468,24.8940002602269,24.628292036888,24.9781539266366,24.0892001024138,26.0468282824907,24.4721138120447
"ENSG00000116774",21.40155,21.57149,21.49438,21.88261,22.62118,20.7418,22.24151,21.14065,22.39284,22.09736,22.64105,22.19312,22.73366,21.5781,21.53031,21.70528,22.36524,21.7725,22.69361,21.63211,22.21396,21.676,21.78578,21.99079
"ENSG00000116786",20.30395,19.91909,20.09381,20.03939,19.95982,20.09301,19.95922,20.07572,19.98598,20.21102,20.33027,19.85243,20.03516,20.10326,20.0638,20.20016,20.10654,20.02863,20.16453,20.13782,20.18952,20.27021,19.92999,20.066
"ENSG00000116791",25.5630731055898,26.3716271952803,25.8082355846554,26.1092452956555,25.9169924204356,26.0049382205093,26.3170029861202,25.7683866566157,25.8312656431908,25.5729574258556,25.4517313211914,25.8572482728448,26.2513541870794,25.6484905369427,26.1775831314243,25.7772959304148,26.0665949101327,25.9612905862777,25.8343912415277,25.8644448916954,25.5862015816209,25.6249508301077,26.2720203031226,25.7580682599972
"ENSG00000116793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116815",20.0731006536162,19.813602155132,20.492759149389,20.2069322859269,19.9447074222911,20.6436651334619,19.5109684703251,20.2939576467371,20.1710526250772,20.0560066535093,20.1748651969191,20.3670229650927,19.7968399046742,20.3862716006166,20.0664596366917,20.2031379818104,19.7522306197666,19.9567285125847,19.975118404267,20.2892222260122,19.979796530876,20.4411449122757,19.8455821448734,20.3295803002767
"ENSG00000116819",19.94178,19.89392,20.47764,20.2767,20.43836,20.02089,19.49922,19.87334,20.58005,20.1096,21.46937,20.95363,19.65768,20.26307,19.10447,20.33768,20.34358,19.51265,20.60904,20.31525,20.32392,20.08772,20.08627,20.7435
"ENSG00000116824",19.2907633581465,19.3812685967916,19.9586522162793,19.4081459720094,18.8614054162373,19.5782163709419,18.9397459534018,19.852115223723,19.6833520291005,19.8138010702776,20.5270610674642,19.9490810233088,19.1803530479637,19.9937342560886,19.0775169680588,20.5567774184037,18.9147707387861,20.0824413907836,19.6698425731803,19.698346074685,19.599139644455,19.6570785890365,18.7510563692627,19.8134524794437
"ENSG00000116830",20.17704,19.95988,20.19067,20.01676,20.2379,20.13609,20.03648,20.54041,20.32681,19.86544,20.31189,20.15346,20.10207,20.10742,20.34045,20.22699,20.02272,20.2462,20.14201,20.61267,19.95065,20.34807,20.21012,20.09635
"ENSG00000116833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116857",20.75584,21.02543,20.79675,21.21906,20.36989,20.53056,20.85751,20.73169,20.4431,20.6217,20.47045,21.24721,20.81274,20.78387,21.25689,20.15404,20.71259,20.45125,21.03545,20.39383,20.77322,20.94959,20.98599,20.85606
"ENSG00000116863",22.9011746705246,22.649237733984,23.3530133926382,22.7085899756971,22.7417250966057,23.3260262363724,22.7566841206264,22.8827171662368,23.0851814358501,22.6325891543043,22.9196108092465,22.5226294700313,22.5248536295867,22.9786027167367,22.597466103445,22.915864448187,22.7517527849836,23.1303943469222,22.5260785845892,22.8265181431782,22.5058091034783,23.1340884921431,22.6866522086044,23.0387630775804
