gene_name,entrezgene_id,padj,Diff
NRCAM,4897,1.43e-07,-3.869091099
NRDE2,55051,3.18e-09,-0.37690187
NREP,9315,2.57e-11,-2.559340795
NREP-AS1,100873948,1.87e-44,-2.627993385
NRF1,4899,1.38e-09,5.405075376
NRG1,3084,5.16e-11,-5.745499935
NRG1-IT1,100856811,1.09e-05,-3.932685717
NRG1-IT3,100874286,6.9e-20,-1.74104267
NRG2,9542,8.81e-12,-2.653172099
NRG3,10718,5.76e-74,-2.573776405
NRG4,145957,6.89e-42,-2.658736679
NRIP2,83714,3.89e-24,7.699286464
NRK,203447,1.07e-19,2.863656316
NRM,11270,5.64e-13,1.201207877
NRN1,51299,1.46e-12,1.641872118
NRN1L,123904,1.81e-43,0.997812226
NRP2,8828,3.24e-20,-2.084141058
NRSN2,80023,2.17e-08,0.647036397
NRSN2-AS1,100507459,1.43e-11,0.383687366
NRTN,4902,3.78e-16,-1.487523473
NRXN3,9369,3.46e-13,-6.055416044
NSA2,10412,0.001259139,2.654985845
NSD1,64324,1.2e-06,3.714263764
NSDHL,50814,0.009013295,1.547385502
NSF,4905,3.89e-18,7.467063338
NSL1,25936,2.47e-61,-1.971795282
NSMAF,8439,6.26e-06,-1.065010855
NSMCE1,197370,1.04e-11,-4.456212218
NSMCE4A,54780,0.002027433,1.874543814
NSRP1,84081,2.69e-05,0.287882405
NSUN2,54888,4.33e-05,4.136019664
NSUN4,387338,4.81e-07,0.563746336
NSUN6,221078,3.93e-10,-3.60925973
NSUN7,79730,2.88e-18,0.959905448
NT5C,30833,5.04e-19,1.049557127
NT5C1A,84618,3.23e-18,1.594623897
NT5C3A,51251,3.02e-25,1.352639497
NT5C3B,115024,0.001069919,-0.146817919
NT5DC1,221294,2.97e-19,-7.314595686
NT5DC3,51559,6e-28,-2.203168975
NTAN1,123803,3.21e-05,0.397071514
NTF3,4908,0.000577267,3.455663183
NTF4,4909,1.01e-09,-0.542732437
NTHL1,4913,1.42e-23,1.001338322
NTM,50863,9.47e-10,-4.814457822
NTN3,4917,3.03e-15,-0.749982392
NTN4,59277,2.92e-07,2.806661747
NTNG1,22854,3.08e-09,1.493615789
NTPCR,84284,0.000157588,0.384372821
NTRK3,4916,6.23e-41,-2.432658185
NTS,4922,3.11e-13,-5.931868242
NTSR2,23620,6.75e-06,4.567222311
NUAK2,81788,3.89e-07,2.548105831
NUBP1,4682,3.51e-13,-0.943489629
NUBP2,10101,3.81e-11,0.72653548
NUCB1,4924,2.86e-28,0.75272404
NUCB1-AS1,100874085,2.86e-28,0.75272404
NUDC,10726,1.62e-41,1.33208431
NUDCD1,84955,5.45e-11,-5.794331073
NUDCD2,134492,5.38e-11,-0.189368584
NUDCD3,23386,1.29e-07,-4.345586842
NUDT1,4521,1.15e-09,-0.875977485
NUDT11,55190,9.01e-05,0.850281405
NUDT12,83594,0.022286228,-0.215458276
NUDT13,25961,0.000162851,0.528846783
NUDT14,256281,0.000149181,-0.96809907
NUDT15,55270,3.51e-12,-0.664261314
NUDT16,131870,7.04e-05,-0.232681506
NUDT17,200035,2.76e-11,-0.981519174
NUDT18,79873,0.000327289,-0.983206551
NUDT2,318,8.9e-07,-0.239496945
NUDT21,11051,0.000147656,3.657205627
NUDT3,11165,1.23e-06,4.617188537
NUDT4,11163,1.88e-18,1.703537844
NUDT6,11162,0.000596587,-0.211312828
NUDT8,254552,9.86e-08,-0.676640337
NUDT9,53343,4.8e-05,0.28987542
NUFIP1,26747,6.92e-10,0.676000194
NUFIP2,57532,1.24e-11,-0.721860242
NUGGC,389643,2.96e-06,-3.16330806
NUMA1,4926,1.38e-08,4.339139754
NUMBL,9253,1.42e-37,-1.84269326
NUP107,57122,0.002163879,-2.699719643
NUP133,55746,1.03e-17,-0.51553399
NUP155,9631,3.08e-05,0.836374938
NUP188,23511,1.51e-36,1.550116485
NUP210,23225,1.77e-23,-2.178463052
NUP210L,91181,1.99e-06,-1.2069037
NUP210P1,255330,3.33e-25,-1.21334454
NUP214,8021,4.56e-13,0.949042065
NUP35,129401,0.002606652,-0.133039852
NUP37,79023,0.012119691,1.934267079
NUP43,348995,1.7e-22,-1.159929229
NUP50,10762,1.19e-22,-0.952652829
NUP54,53371,0.001491995,3.188164046
NUP62,23636,3.53e-15,-1.020985126
NUP62CL,54830,0.009900743,-2.501717526
NUP85,79902,8.37e-07,0.355344458
NUP88,4927,7.54e-06,0.476623425
NUPR1,26471,2.1e-19,-0.824944083
NUSAP1,51203,6.9e-10,0.431352217
NUTF2,10204,1.5e-72,-3.124308967
NUTM1,256646,0.00040557,0.359179664
NWD1,284434,0.005186912,-1.309517783
NWD2,57495,8.57e-05,-1.861652778
NXF1,10482,6.78e-18,-1.218178552
NXF3,56000,1.88e-11,-1.633848027
NXN,64359,1.29e-26,-1.768976739
NXNL2,158046,2.93e-06,-2.390132456
NXPE1,120400,4.87e-09,-0.504940499
NXPE2,120406,0.013859834,-1.347265892
NXPE3,91775,0.028723109,-2.331241416
NXPE4,54827,0.001558344,-1.373428873
NXPH1,30010,1.42e-32,7.049612485
NXPH2,11249,1.03e-06,3.839107579
NXPH3,11248,6.68e-18,2.100086174
NXPH4,11247,1.91e-38,-1.399822701
NXT2,55916,3.01e-05,4.182890814
NYAP1,222950,6.12e-23,-0.953530465
NYAP2,57624,5.24e-17,-2.818924641
NYNRIN,57523,2.09e-38,1.634198635
NYX,60506,1.03e-19,-1.617342757
OAF,220323,3.39e-51,2.036815871
OAS1,4938,3.83e-76,-2.343639237
OAS2,4939,7.45e-31,-2.663103262
OAS3,4940,1.75e-19,0.691512113
OASL,8638,6.89e-55,-2.225157565
OAZ1,4946,4.68e-07,0.816736452
OAZ2,4947,1.21e-43,2.018029422
OAZ3,51686,2.1e-26,-0.601809829
OBP2A,29991,3.98e-12,-1.359027274
OBP2B,29989,1.2e-13,-1.051862188
OBSCN,84033,8.49e-30,-1.674068761
OC90,729330,1.96e-08,-4.980979561
OCA2,4948,2.12e-32,-1.793664682
OCIAD1,54940,1.27e-08,0.753016207
OCLN,100506658,5.2e-06,2.925180436
OCRL,4952,2.51e-10,0.584951539
OCSTAMP,128506,1.4e-33,-1.189830263
ODAM,54959,0.021163972,0.240963055
ODC1,4953,2.08e-65,-1.831514242
ODF1,4956,1.91e-27,-1.543275217
ODF2,4957,2.85e-10,0.716255204
ODF2L,57489,0.000810792,-3.003866764
ODF3,113746,1.34e-29,-1.564386348
ODF3L1,161753,2.89e-22,0.776461283
ODF4,146852,3.72e-22,-1.227136668
OFD1,8481,6.68e-09,4.803740909
OGDH,4967,1.36e-09,-3.812208921
OGDHL,55753,2.97e-26,2.396308475
OGFOD1,55239,2.4e-15,1.355303812
OGFOD2,79676,5.73e-24,-0.843515639
OGFOD3,79701,8.25e-18,-0.970124221
OGFR,11054,2.92e-19,-0.725720332
OGFRL1,79627,4.22e-07,-3.956261364
OGG1,4968,1.38e-27,1.501844447
OGN,4969,0.032591072,0.243967735
OIP5,11339,1.41e-07,0.277786662
OIT3,170392,7.76e-06,-1.416919139
OLA1,29789,0.040942637,-1.828123121
OLAH,55301,4.32e-31,-1.618783252
OLFM1,10439,1.43e-27,2.773268909
OLFM3,118427,7.36e-08,-2.054171347
OLFM4,10562,9.15e-12,-3.179942182
OLFML1,283298,4.3e-53,1.480096117
OLFML2A,169611,8.69e-28,-1.408639974
OLFML2B,25903,8.53e-06,-2.554888859
OLFML3,56944,1.8e-05,4.211368437
OLIG1,116448,5.28e-06,2.839191498
OLIG2,10215,1.14e-19,2.045525134
OLIG3,167826,2.63e-38,3.270411287
OLMALINC,90271,0.000750177,-0.275167656
OLR1,4973,4.44e-28,-1.709526094
OMA1,115209,1.08e-27,-0.610210972
OMD,4958,0.000200977,-2.619276839
OMG,4974,0.001961326,3.231827173
OMP,4975,9.25e-16,-1.010527272
ONECUT1,3175,3.58e-06,2.947603042
ONECUT2,9480,1.02e-42,3.800916392
ONECUT3,390874,8.7e-21,2.666419449
OOEP,441161,7.08e-11,-0.878756619
OOSP1,255649,5.47e-08,-2.243727315
OPA1,4976,1.9e-14,0.897845829
OPA1-AS1,100873941,0.027127819,0.185658255
OPALIN,93377,1.84e-44,-1.872985397
OPCML,4978,2.19e-09,-5.049352576
OPN1LW,5956,4.49e-08,-1.168917823
OPN3,23596,2.33e-18,-1.523208198
OPN4,94233,4.65e-07,-0.974008456
OPN5,221391,0.005610461,-2.618083721
OPRD1,4985,5.91e-57,-2.889286841
OPTC,26254,0.004449641,-1.553570369
OPTN,10133,5.74e-20,-7.48320603
OR10A2,341276,0.001574519,-2.448956037
OR10A3,26496,1.22e-42,-1.705856363
OR10A4,283297,1.02e-14,-0.887165212
OR10A5,144124,0.025452463,-0.775732622
OR10A6,390093,0.004868009,2.660115477
OR10A7,121364,1.22e-05,-3.304916781
OR10AD1,121275,2.02e-05,-0.526563851
OR10AG1,282770,5.28e-08,-3.302561686
OR10C1,442194,9.48e-46,-2.474542764
OR10G2,26534,1.7e-34,-1.644505538
OR10G3,26533,5.3e-20,-1.131700038
OR10G4,390264,3.52e-15,-1.642267576
OR10G7,390265,1.04e-59,-2.065042905
OR10G8,219869,0.004632396,2.782600189
OR10G9,219870,0.000399254,-1.190439871
OR10H1,26539,4.51e-10,-0.902961254
OR10H2,26538,0.002746181,-0.422756514
OR10H3,26532,0.000488524,3.531689603
OR10H4,126541,0.03992961,-0.201945451
OR10H5,284433,5.51e-27,-1.525458308
OR10J1,26476,1.11e-10,-0.547172975
OR10J5,127385,0.020458084,-0.20099055
OR10K2,391107,8.75e-22,-1.155693247
OR10P1,121130,0.000628424,-1.347636245
OR10Q1,219960,5.18e-11,0.319462154
OR10S1,219873,2.34e-06,-2.233826232
OR10T2,128360,0.002648243,-2.329990055
OR10V1,390201,3.19e-19,-1.041739499
OR10W1,81341,2.27e-06,-0.333152836
OR10X1,128367,2.66e-10,-2.312988403
OR10Z1,128368,1.33e-18,-1.369185443
OR11A1,26531,0.001314258,-3.22118751
OR11G2,390439,0.000437008,-2.372441655
OR11H6,122748,0.002590054,-3.011045751
OR11L1,391189,1.15e-26,-1.184154139
OR12D2,26529,5.88e-11,-1.387100156
OR12D3,81797,1.04e-12,-1.44808113
OR13A1,79290,4.18e-20,-0.971458238
OR13C3,138803,7.86e-05,-2.387901512
OR13C4,138804,9.87e-27,-1.530374015
OR13C8,138802,8.36e-06,-2.474524983
OR13C9,286362,9.13e-09,-4.639100942
OR13D1,286365,2.9e-19,-1.385724263
OR13F1,138805,4.92e-08,-3.961831967
OR13G1,441933,1.86e-12,-6.282095462
OR13H1,347468,7.25e-10,-1.047247594
OR13J1,392309,6.24e-49,-1.808987345
OR14A16,284532,2.91e-11,-0.926038256
OR14C36,127066,2.79e-19,-1.063059608
OR14I1,401994,6.32e-10,-0.504476783
OR14J1,442191,0.040431148,-1.447075639
OR1A1,8383,7.98e-06,-3.689235806
OR1A2,26189,5.48e-36,-1.58149482
OR1B1,347169,7.29e-10,-0.92979451
OR1C1,26188,6.95e-11,-4.16160062
OR1D2,4991,0.000188566,-2.139669027
OR1E2,8388,5.58e-05,-0.815536454
OR1F1,4992,1.18e-25,-1.129943566
OR1F2P,26184,4.99e-06,-1.061050787
OR1G1,8390,6.22e-28,-1.345732565
OR1I1,126370,1.56e-19,-0.940530333
OR1J2,26740,9.11e-18,1.037184618
OR1J4,26219,6.33e-23,-1.208015889
OR1K1,392392,5.98e-17,-0.872850738
OR1L1,26737,5.55e-07,-0.635666746
OR1L3,26735,4.7e-06,-1.5218302
OR1L8,138881,0.01291284,-0.217250537
OR1M1,125963,1.2e-15,-0.608567262
OR1N1,138883,2.73e-06,-1.064615232
OR1N2,138882,0.00026792,-1.877218456
OR1S2,219958,3.11e-11,0.62068376
OR2A12,346525,6.68e-07,-0.469421939
OR2A14,135941,0.00033323,-0.350325793
OR2A2,442361,0.00049285,-2.503731574
OR2A5,393046,4.81e-05,-0.441600232
OR2AE1,81392,0.000260612,-0.479262854
OR2AG1,144125,3.44e-33,-2.008784709
OR2AG2,338755,0.024785173,-0.448169236
OR2AK2,391191,0.001451797,-2.599319102
OR2AP1,121129,5.68e-07,-4.615423311
OR2AT4,341152,5.06e-20,-1.135190764
OR2B11,127623,2.23e-48,-1.876058919
OR2B2,81697,0.004544545,-2.336972292
OR2B6,26212,0.000188198,-3.202487572
OR2C1,4993,5.52e-21,-1.198367821
OR2C3,81472,3.09e-36,-1.54402331
OR2D2,120776,1.01e-18,-1.146635297
OR2D3,120775,0.016614851,-0.638971763
OR2F1,26211,1.16e-14,-1.035835619
OR2F2,135948,0.005276638,-0.282867544
OR2G2,81470,3.97e-05,-1.067028827
OR2G3,81469,5.52e-06,-3.835835166
OR2G6,391211,7.19e-20,-1.317965058
OR2H1,26716,2.49e-06,-3.466959418
OR2H2,7932,5.97e-15,-1.012005283
OR2J2,26707,2.2e-08,-1.616000285
OR2K2,26248,0.008644937,-0.341469986
OR2L13,284521,2.1e-14,-7.113162236
OR2L8,391190,6.87e-06,-2.138214983
OR2M1P,388762,0.00034149,-0.684281019
OR2M2,391194,7.95e-18,-1.050097217
OR2M3,127062,1.45e-14,-1.420053422
OR2M4,26245,2.77e-07,-3.524040315
OR2M5,127059,1.35e-10,-1.028799209
OR2S2,56656,1.52e-14,-0.669456207
OR2T1,26696,0.011484755,2.361885888
OR2T10,127069,0.00078255,-1.804083469
OR2T11,127077,6.26e-07,-0.927863376
OR2T3,343173,3.74e-08,-0.649773297
OR2T33,391195,6.72e-15,-1.557103098
OR2T4,127074,8.69e-25,-1.244148498
OR2T6,254879,0.014194991,-1.77897499
OR2T8,343172,8.55e-07,-4.449912989
OR2V1,26693,1.08e-32,-2.130916685
OR2V2,285659,1.42e-18,-1.268998391
OR2W1,26692,0.005545285,-2.259581124
OR2W3,343171,0.01108804,-1.249560032
OR2Y1,134083,1.85e-26,-1.563954595
OR2Z1,284383,2.64e-17,-1.18812931
OR3A1,4994,0.000235689,-0.423497305
OR3A2,4995,2.02e-14,-1.010815695
OR4A15,81328,0.01023326,-2.271883477
OR4A16,81327,2.26e-09,-4.837925107
OR4B1,119765,2.22e-05,-1.587435339
OR4C12,283093,8.19e-05,-1.294758595
OR4C15,81309,2.17e-05,-3.278613167
OR4C16,219428,6.92e-14,-1.190237192
OR4C6,219432,0.022640469,-1.652277458
OR4D1,26689,0.000680443,-1.936513253
OR4D10,390197,2.04e-05,-3.541585139
OR4D11,219986,4.95e-21,-1.525300702
OR4D2,124538,1.41e-06,-1.236596771
OR4D5,219875,2.07e-20,-1.496713985
OR4D6,219983,1.5e-10,-1.731524932
OR4D9,390199,2.39e-07,-2.404690932
OR4E2,26686,1.61e-13,-1.198553654
OR4F15,390649,0.042358771,-0.380834979
OR4F5,79501,2.13e-05,-1.033800811
OR4F6,390648,7.24e-12,-0.765971543
OR4K1,79544,2.52e-05,-0.549851712
OR4K13,390433,6.98e-07,-0.571942314
OR4K17,390436,0.000805315,-1.568934702
OR4K5,79317,9.57e-05,-1.86067404
OR4L1,122742,0.020517469,-0.479634316
OR4N5,390437,0.00070857,-0.357916341
OR4P4,81300,8.78e-07,-4.743513107
OR4S1,256148,0.000695685,-2.335911157
OR4S2,219431,0.036986634,-1.644230075
OR4X1,390113,1.82e-29,-1.409277065
OR4X2,119764,4.06e-12,-1.021408003
OR51A2,401667,1.09e-12,-1.540028214
OR51A7,119687,1.52e-10,-2.494008121
OR51B2,79345,7.69e-32,-2.555356618
OR51B4,79339,3.15e-09,-3.321280768
OR51B5,282763,1.81e-36,-2.127037043
OR51B6,390058,6.71e-09,-2.728134299
OR51D1,390038,1.24e-05,-2.736244222
OR51E1,143503,5.95e-24,-1.274106591
OR51E2,81285,1.47e-39,-2.241172079
OR51F1,256892,3.4e-37,-2.313081732
OR51F2,119694,3.44e-46,-2.512387714
OR51G1,79324,3.02e-46,-1.975501603
OR51G2,81282,5.95e-36,-1.825369167
OR51I1,390063,4.8e-17,-1.966861872
OR51I2,390064,6.14e-05,-0.709245423
OR51L1,119682,7.48e-05,-2.768727427
OR51M1,390059,1.94e-31,-1.786489159
OR51S1,119692,4.98e-13,-4.66850165
OR51T1,401665,2.37e-42,-2.005985524
OR51V1,283111,9.79e-21,-7.954070059
OR52A1,23538,2.92e-06,-3.128616245
OR52A5,390054,5.33e-21,-1.440877584
OR52B2,255725,5.6e-11,-2.703037888
OR52B4,143496,2.08e-23,-0.959966767
OR52E2,119678,2.63e-11,-4.469865352
OR52E8,390079,1.35e-07,-2.806732978
OR52H1,390067,2.03e-11,-0.728643625
OR52I1,390037,0.039628117,-0.195581551
OR52I2,143502,3.22e-27,-1.733542306
OR52J3,119679,0.000629044,1.278797194
OR52K1,390036,0.035482642,-1.415527469
OR52K2,119774,1.54e-09,-0.881764445
OR52L1,338751,2.01e-16,-1.255530248
OR52M1,119772,1.63e-18,-1.034285836
OR52N1,79473,3.3e-18,-1.375765751
OR52N2,390077,0.000153453,-3.708768607
OR52R1,119695,7.98e-28,-1.734416114
OR52W1,120787,0.00792364,-1.013400131
OR56A1,120796,5.04e-05,-3.044743894
OR56A3,390083,1.24e-08,-1.53131833
OR56A4,120793,1.2e-36,-1.66590905
OR56A5,390084,2.74e-34,-1.138246367
OR56B1,387748,0.024980488,-0.855990576
OR56B4,196335,1.12e-22,-1.089401673
OR5A1,219982,5.6e-13,-1.819727686
OR5A2,219981,8.87e-25,-1.547775373
OR5AC2,81050,3.52e-12,-6.482953242
OR5AK4P,219525,6.61e-05,-1.325551456
OR5AN1,390195,2.3e-08,-1.307396497
OR5AP2,338675,2.07e-09,-0.636318246
OR5AR1,219493,0.001324847,-1.904474186
OR5AS1,219447,7.98e-11,-3.800380362
OR5AU1,390445,7.4e-10,-1.494310076
OR5B12,390191,2.59e-11,-0.640003168
OR5B2,390190,8.42e-06,-0.396497794
OR5B3,441608,0.04406383,-0.182109257
OR5C1,392391,2.51e-05,-0.395901119
OR5D13,390142,4.06e-13,-0.806745953
OR5D14,219436,3.28e-05,-1.165450376
OR5D16,390144,1.34e-07,-4.261480492
OR5D18,219438,0.010176024,-1.009686877
OR5F1,338674,0.00904761,-1.752047522
OR5H1,26341,0.007096125,-0.529109212
OR5H2,79310,4.4e-11,-1.429210984
OR5H6,79295,4.97e-35,-1.678202999
OR5I1,10798,0.000200797,-1.698698751
OR5K2,402135,9.29e-05,-0.746645474
OR5K3,403277,0.002453872,-0.359508117
OR5K4,403278,0.000271827,-2.095073418
OR5L1,219437,2.73e-12,-5.632671898
OR5L2,26338,4.03e-08,-1.122167318
OR5M1,390168,0.003876633,-2.201878918
OR5M10,390167,4.2e-10,-3.272550619
OR5M11,219487,0.002563124,-3.073505754
OR5M3,219482,0.002498348,-2.697216477
OR5M8,219484,0.01637759,-0.171337657
OR5P2,120065,3.14e-27,-1.652919988
OR5P3,120066,9.49e-08,-2.93934994
OR5T1,390155,1.96e-05,-1.94216374
OR5T2,219464,1.35e-19,-7.496161452
OR5V1,81696,4.88e-06,-2.823145214
OR5W2,390148,1.9e-11,-1.01209834
OR6B1,135946,1.83e-28,-1.796740717
OR6B2,389090,3.56e-29,-0.962443537
OR6B3,150681,1.78e-41,-1.603530451
OR6C1,390321,9.85e-10,-3.737763656
OR6C2,341416,4.08e-08,-4.877117908
OR6C3,254786,0.000187393,-1.610794926
OR6C4,341418,0.001089491,-1.773363056
OR6C6,283365,4.86e-13,-0.991882464
OR6C65,403282,4.31e-13,-1.028888815
OR6C68,403284,1.24e-10,-0.759489643
OR6C70,390327,0.014719702,-1.697201727
OR6C74,254783,2.88e-11,-3.997920373
OR6C76,390326,0.002342554,-1.689496877
OR6F1,343169,1.91e-07,-0.999433345
OR6K2,81448,0.019591667,-1.518946921
OR6K3,391114,9.36e-06,-0.842187041
OR6K6,128371,1.14e-19,-1.420524344
OR6M1,390261,3.09e-44,-2.445552135
OR6N1,128372,1.34e-29,-1.775678197
OR6N2,81442,4.46e-08,-2.784341748
OR6P1,128366,0.017900412,-2.281598525
OR6S1,341799,0.023666034,-0.189988155
OR6T1,219874,7.15e-09,-1.240077498
OR6X1,390260,3.43e-10,-2.245341037
OR6Y1,391112,7.56e-09,-3.44214117
OR7A17,26333,3.24e-35,-0.986672464
OR7A5,26659,8.36e-28,-1.379346485
OR7C1,26664,4.19e-09,-0.723195953
OR7C2,26658,0.000284436,-0.912284631
OR7D2,162998,3.28e-06,-3.741254053
OR7D4,125958,0.003968712,-1.786305938
OR7E24,26648,0.00445707,0.219857543
OR7E47P,26628,5.84e-19,-1.069706045
OR7E91P,79315,0.006502646,-0.225497651
OR7G1,125962,2.77e-17,-1.268124588
OR7G2,390882,1.28e-14,-1.282981632
OR7G3,390883,7.71e-06,-1.683039122
OR8A1,390275,1.05e-05,-0.351389694
OR8B12,219858,2.1e-29,-1.981853228
OR8B2,26595,4.29e-14,-1.040273231
OR8B4,283162,1.95e-22,-1.651519713
OR8B8,26493,5.19e-25,-1.554974672
OR8D1,283159,0.004504084,-1.146537935
OR8D2,283160,1.76e-13,-5.029628632
OR8D4,338662,4.21e-15,-1.753347322
OR8G1,26494,1.59e-07,-4.630130209
OR8G5,219865,8.14e-06,-2.805287469
OR8H1,219469,2.28e-11,-4.671268579
OR8H3,390152,8.45e-05,-0.530310207
OR8J3,81168,6.3e-10,-4.375316513
OR8K1,390157,3.76e-05,-1.686232811
OR8K3,219473,8.16e-07,-1.21607427
OR8K5,219453,1.8e-05,-2.886056793
OR8S1,341568,2.67e-14,-1.248031217
OR8U1,219417,0.006822354,-1.215450908
OR8U8,504189,4.2e-10,-3.272550619
OR9A2,135924,0.001832973,-3.117744645
OR9A4,130075,2.58e-23,-1.088039408
OR9G1,390174,3.49e-30,-1.230444485
OR9G4,283189,4.68e-19,-1.451487059
OR9G9,504191,3.49e-30,-1.230444485
OR9I1,219954,2.33e-07,-0.255840224
OR9K2,441639,2.5e-05,-3.183282182
OR9Q1,219956,6.72e-44,-2.575146866
OR9Q2,219957,1.83e-10,-0.572270035
ORAI1,84876,2.52e-08,-1.099062216
ORC1,4998,0.040349237,0.178460408
ORC3,23595,1.06e-10,1.064005956
ORC5,5001,0.047901157,0.388666351
ORC6,23594,3.29e-07,0.168641542
ORM1,5004,2.68e-16,-1.051529803
ORM2,5005,0.027004887,-0.165385172
OS9,10956,0.000691062,-2.205192464
OSBP2,23762,5.33e-47,-1.460174069
OSBPL10,114884,1.87e-73,-3.112659298
OSBPL10-AS1,100874206,9.97e-38,-1.140139489
OSBPL11,114885,2.36e-09,0.320857938
OSBPL2,9885,3.91e-18,-0.854650947
OSBPL5,114879,5.96e-65,-1.65035619
OSBPL6,114880,0.001041836,-2.598563077
OSCP1,127700,1.12e-14,1.083452389
OSER1,51526,1.74e-15,0.903027132
OSGEP,55644,1.21e-29,-1.261622087
OSGIN1,29948,4.05e-12,-1.033817334
OSGIN2,734,3.24e-05,-3.194251174
OSM,5008,1.37e-28,-1.612682096
OSR1,130497,8.07e-21,1.520429442
OSR2,116039,6.76e-06,4.159977664
OST4,100128731,0.001535207,-0.085427067
OSTC,58505,0.001410642,-1.155301553
OSTCP1,202459,1.35e-23,-1.753532464
OSTF1,26578,2.32e-05,-0.239734066
OSTN,344901,2.15e-09,-4.994544723
OTC,5009,0.005844272,-1.293867061
OTOA,146183,2.14e-23,-1.574325514
OTOF,9381,7.75e-50,-1.899416064
OTOG,340990,9.14e-49,-1.667801525
OTOGL,283310,2.84e-08,-4.080846236
OTOL1,131149,1.28e-15,-2.637883562
OTOP1,133060,6.02e-13,4.378430425
OTOP2,92736,8.02e-10,1.235174542
OTOR,56914,2.19e-18,-1.086132729
OTP,23440,2.42e-23,2.786380682
OTUB1,55611,7.56e-07,-1.045915725
OTUD1,220213,0.000629378,0.212728548
OTUD6A,139562,1.7e-12,-1.054652108
OTUD7A,161725,1.12e-74,-2.823529391
OTUD7B,56957,0.003915929,1.580899329
OTULIN,90268,2.74e-58,-2.540528689
OTX1,5013,1.31e-14,1.299403276
OTX2,5015,4.63e-21,1.932094646
OVCA2,124641,1.72e-40,1.411032773
OVCH1,341350,3.17e-26,-2.411171623
OVCH2,341277,1.69e-35,-2.045321397
OVGP1,5016,6.82e-17,-1.562498003
OVOL1,5017,1.21e-23,1.629453477
OVOL1-AS1,101927828,1.21e-23,1.629453477
OVOL3,728361,0.006232484,1.617160438
OXCT1-AS1,100874002,9.64e-06,0.327658121
OXER1,165140,2.55e-14,-1.158863734
OXLD1,339229,0.000166858,-0.261643853
OXNAD1,92106,0.029860244,-0.989871405
OXR1,55074,2.09e-12,-5.681816813
OXSM,54995,5.34e-05,0.234995344
OXT,5020,1.05e-08,-1.094272329
P2RX1,5023,3.36e-18,-0.855421241
P2RX2,22953,8.16e-14,1.941155431
P2RX4,5025,1.04e-23,-0.932091046
P2RX5,5026,8.51e-29,1.345925526
P2RX7,5027,3.17e-05,-1.840335687
P2RY1,5028,1.21e-16,1.722578623
P2RY10,27334,2.65e-08,-2.657659064
P2RY11,5032,0.001067855,-1.622961233
P2RY12,64805,1.71e-05,-2.656304821
P2RY13,53829,0.00459683,-1.29849178
P2RY14,9934,1.67e-44,-2.280154171
P2RY2,5029,1.67e-39,-1.937164824
P2RY4,5030,0.000362768,-0.985541097
P2RY6,5031,1.79e-26,-2.787958361
P3H1,64175,5.17e-20,-0.798059417
P3H2,55214,2.15e-10,-4.158047905
P3H3,10536,1.25e-17,-1.613921911
P3H4,10609,8.61e-14,-1.400156414
P4HA2,8974,1.11e-48,-2.668946413
P4HA2-AS1,100861518,0.011574071,2.193797161
P4HB,5034,1.53e-12,-1.474317442
P4HTM,54681,1.42e-48,-1.513810555
PA2G4,5036,0.012528058,-1.019054035
PAAF1,80227,6.34e-07,-3.086130549
PABPC1,26986,3.61e-06,0.174810143
PABPC3,5042,1.19e-09,0.613726884
PABPC5,140886,6.79e-21,2.801525726
PABPC5-AS1,102724167,6.79e-21,2.801525726
PABPN1L,390748,4.55e-26,2.004516757
PACRG,135138,3.53e-07,-3.334815646
PACS1,55690,1.73e-70,-2.999071165
PACSIN2,11252,5.81e-07,-3.889783264
PACSIN3,29763,3.46e-13,1.029336396
PADI1,29943,4.43e-27,-1.911561947
PADI2,11240,2.35e-22,-1.935417184
PADI3,51702,5.16e-64,-2.779874428
PADI4,23569,2.14e-48,-1.811692475
PADI6,353238,2.46e-23,-1.647417677
PAEP,5047,3e-60,-1.467803031
PAF1,54623,0.00037187,-0.166911227
PAFAH1B2,5049,3e-07,0.48315252
PAFAH1B3,5050,1.02e-13,1.083181975
PAFAH2,5051,1.17e-08,-0.63507228
PAG1,55824,2.14e-06,-2.434776175
PAGE1,8712,0.015921693,-1.637766208
PAGE2B,389860,3.57e-08,-0.749845547
PAGE3,139793,2.43e-05,-1.66714217
PAGE4,9506,5.01e-16,-1.535860547
PAGE5,90737,0.00010777,-2.131063753
PAGR1,79447,1.22e-36,-1.26246021
PAICS,10606,5.06e-09,-0.894232804
PAIP1,10605,3.76e-12,-0.814518118
PAIP2,51247,3.24e-09,-0.817445663
PAIP2B,400961,3.77e-14,-0.823251881
PAK4,10298,1.33e-85,3.339845825
PALD1,27143,3.42e-37,-1.812737577
PALM,5064,1.16e-11,1.487447409
PALMD,54873,0.013869585,1.037041491
PAM,5066,1.11e-05,1.145767999
PAM16,51025,6.52e-69,-2.308254352
PAN2,9924,1.7e-21,-1.043959474
PANDAR,101154753,6.55e-07,-0.404933987
PANK3,79646,0.012004506,1.837746976
PANO1,101927423,6.68e-65,-1.683115701
PANX2,56666,5.8e-20,1.146514803
PANX3,116337,1.03e-08,-1.374363703
PAPOLA,10914,6.62e-05,-2.600443868
PAPOLB,56903,0.000363135,3.567827262
PAPOLG,64895,0.001707962,3.26856262
PAPPA,5069,7.12e-26,-1.749198983
